lr,num_epochs,tau
0.0017936075559796768,4,0.9997142971018711
0.0001889451674210676,5,0.999485621058895
0.0001889451674210676,5,0.999485621058895
0.0001889451674210676,5,0.999485621058895
0.0001889451674210676,5,0.999485621058895
0.0001889451674210676,5,0.999485621058895
0.0001889451674210676,5,0.999485621058895
0.0001889451674210676,5,0.999485621058895
0.0001889451674210676,5,0.999485621058895
0.0001889451674210676,5,0.999485621058895
