,V_TINY,T_TINY,V_BSbs,T_BSbs,V_BBbs,T_BBbs
142,0.23478260785341262,3.483940315246582,0.6875,4.213466930389404,0.7623762488365173,21.3941819190979
143,0.23043478280305862,3.509012746810913,0.7,4.2435049533844,0.7336633682250977,21.542920351028442
144,0.2043478235602379,3.5340128898620606,0.725,4.273334169387818,0.7544554352760315,21.69166612625122
145,0.23913043290376662,3.5589790821075438,0.73125,4.302856969833374,0.7316831588745117,21.840075778961182
146,0.24347825944423676,3.5839285373687746,0.73125,4.332391309738159,0.7316831707954407,21.988912296295165
147,0.22173912972211837,3.609015941619873,0.69375,4.362310934066772,0.7534653544425964,22.13595132827759
148,0.26521738767623904,3.633915901184082,0.75625,4.391625595092774,0.7435643434524536,22.28411445617676
149,0.19130434691905976,3.6589357376098635,0.73125,4.421029901504516,0.7396039485931396,22.433342504501343
150,0.23913043439388276,3.6838682651519776,0.725,4.450529003143311,0.7405940651893616,22.58247752189636
151,0.23478260338306428,3.708739423751831,0.8,4.4803670883178714,0.7455445528030396,22.730678176879884
152,0.23043477833271026,3.7339266300201417,0.6875,4.510082054138183,0.7851485013961792,22.87974934577942
153,0.2260869562625885,3.75878791809082,0.675,4.539467430114746,0.7198019862174988,23.02804732322693
154,0.252173912525177,3.783654880523682,0.69375,4.569402885437012,0.7425742745399475,23.17545442581177
155,0.26956522166728974,3.808505725860596,0.725,4.598653125762939,0.7584158420562744,23.323175573348998
156,0.22608696073293685,3.833385467529297,0.75625,4.627954006195068,0.7435643553733826,23.470495080947877
157,0.21304347962141038,3.858505964279175,0.7125,4.657483339309692,0.7485148429870605,23.618450736999513
158,0.25217391550540924,3.8833447456359864,0.71875,4.687078428268433,0.7514851570129395,23.765578174591063
159,0.2695652186870575,3.908150815963745,0.7,4.71657280921936,0.7396039605140686,23.91478247642517
160,0.2347826063632965,3.9330174922943115,0.73125,4.74593505859375,0.7396039724349975,24.064355850219727
161,0.22173912525177003,3.958149862289429,0.75,4.775566482543946,0.7594059228897094,24.211904954910278
162,0.22608695477247237,3.9830278873443605,0.725,4.805294752120972,0.7504950523376465,24.359597301483156
163,0.20000000223517417,4.007839059829712,0.79375,4.834711599349975,0.7623762369155884,24.5062668800354
164,0.28695652186870574,4.032796001434326,0.7125,4.864241743087769,0.7594059348106384,24.65499129295349
165,0.2695652097463608,4.05779767036438,0.6875,4.893480348587036,0.7445544600486755,24.81685166358948
166,0.26521739065647126,4.08274130821228,0.75625,4.923011922836304,0.7356435656547546,24.964737749099733
167,0.27391303777694703,4.10755033493042,0.73125,4.952545118331909,0.7514851570129395,25.112888765335082
168,0.2652173891663551,4.132449102401734,0.70625,4.981963157653809,0.7415841579437256,25.26090784072876
169,0.304347825050354,4.15726637840271,0.7,5.011633443832397,0.7514851570129395,25.409345960617067
170,0.256521737575531,4.182281064987182,0.74375,5.041357326507568,0.7712871313095093,25.55858998298645
171,0.208695650100708,4.207187604904175,0.69375,5.0710187435150145,0.7386138677597046,25.707016801834108
172,0.2652173891663551,4.232125997543335,0.71875,5.100216865539551,0.7425742626190186,25.85507845878601
173,0.2739130437374115,4.257138204574585,0.75625,5.129728937149048,0.7782178163528443,26.004231405258178
174,0.217391300201416,4.282030153274536,0.70625,5.159305906295776,0.7732673168182373,26.150781393051147
175,0.2782608732581139,4.3070008754730225,0.70625,5.18869366645813,0.7762376308441162,26.296875190734863
176,0.2347826063632965,4.331893348693848,0.71875,5.218349552154541,0.7504950523376465,26.4433012008667
177,0.2739130347967148,4.356791925430298,0.76875,5.248040056228637,0.7445544600486755,26.589752531051637
178,0.26086956560611724,4.3816839218139645,0.75625,5.277684831619263,0.7782178163528443,26.734748554229736
179,0.22173912823200226,4.4065240859985355,0.75,5.306960535049439,0.7326732754707337,26.882406568527223
180,0.2826086923480034,4.4314751625061035,0.7,5.336391544342041,0.7910891056060791,27.02999415397644
181,0.26956521421670915,4.456136751174927,0.7125,5.366215562820434,0.7683168292045593,27.176169061660765
182,0.2434782564640045,4.48082218170166,0.68125,5.395452928543091,0.7633663415908813,27.326527786254882
183,0.256521737575531,4.50552806854248,0.78125,5.424656105041504,0.7821782112121582,27.474598121643066
184,0.217391300201416,4.530298376083374,0.71875,5.454218006134033,0.7732673287391663,27.62296872138977
185,0.269565212726593,4.555758666992188,0.7375,5.483982849121094,0.7821782231330872,27.77236704826355
186,0.2782608687877655,4.580722236633301,0.78125,5.513628816604614,0.7613861441612244,27.922605562210084
187,0.2391304314136505,4.605510425567627,0.7625,5.5429328918457035,0.7455445528030396,28.071701335906983
188,0.2869565159082413,4.630313920974731,0.725,5.57284255027771,0.7623762369155884,28.220348358154297
189,0.247826087474823,4.655358076095581,0.80625,5.602183771133423,0.7762376070022583,28.369513082504273
190,0.3000000029802322,4.680180978775025,0.7875,5.63144965171814,0.7633663415908813,28.518942737579344
191,0.26521738767623904,4.704998874664307,0.75,5.661011838912964,0.7742574214935303,28.668407344818114
192,0.2826086938381195,4.729971981048584,0.78125,5.690746641159057,0.7673267364501953,28.81845440864563
193,0.2739130467176437,4.754828834533692,0.775,5.720391941070557,0.7623762369155884,28.96790418624878
194,0.28695652186870574,4.779662990570069,0.71875,5.749871444702149,0.7712871313095093,29.11795425415039
195,0.24347825795412065,4.804420709609985,0.7375,5.77949481010437,0.7603960514068604,29.267336225509645
196,0.26521738767623904,4.829305124282837,0.775,5.809312629699707,0.799009895324707,29.416580533981325
197,0.29565217792987825,4.854025983810425,0.7625,5.838411092758179,0.7762376070022583,29.56578049659729
198,0.260869562625885,4.878974199295044,0.7375,5.867448806762695,0.7693069219589234,29.71547360420227
199,0.2521739095449448,4.904300022125244,0.7875,5.896617889404297,0.7554455399513245,29.867122459411622
200,0.269565212726593,4.92918176651001,0.75,5.926295185089112,0.7851485133171081,30.017264652252198
201,0.2391304314136505,4.9539711475372314,0.775,5.955689334869385,0.7663366317749023,30.16670928001404
202,0.295652174949646,4.978733015060425,0.78125,5.9851597309112545,0.7811881184577942,30.316220092773438
203,0.2565217435359955,5.0036359310150145,0.78125,6.014796400070191,0.7623762369155884,30.46757836341858
204,0.33913043737411497,5.028429698944092,0.8125,6.044501924514771,0.7564356446266174,30.61769304275513
205,0.2869565188884735,5.055049896240234,0.7625,6.074320888519287,0.7861385941505432,30.767063856124878
206,0.19999999850988387,5.08033857345581,0.78125,6.103700733184814,0.798019802570343,30.9168972492218
207,0.32173912823200224,5.105588960647583,0.80625,6.1333427906036375,0.7762376189231872,31.0662700176239
208,0.28695652484893797,5.131191968917847,0.7375,6.163090753555298,0.7623762369155884,31.217017316818236
209,0.28260868936777117,5.1564695835113525,0.69375,6.192645692825318,0.8069306969642639,31.366458654403687
210,0.22173912227153778,5.18170804977417,0.7375,6.22234034538269,0.7841584205627441,31.515406227111818
211,0.2521739095449448,5.206938314437866,0.76875,6.252411508560181,0.7673267364501953,31.66605062484741
212,0.21739130467176437,5.232542419433594,0.775,6.282388067245483,0.7811881184577942,31.816698408126832
213,0.30434782803058624,5.258933877944946,0.75,6.312108898162842,0.7732673168182373,31.96828293800354
214,0.24782609045505524,5.284128189086914,0.775,6.341896200180054,0.7851485133171081,32.11930871009827
215,0.27391304075717926,5.3091394901275635,0.78125,6.372075366973877,0.7801980257034302,32.270420503616336
216,0.2826086938381195,5.334225702285766,0.7375,6.40154767036438,0.7861386179924011,32.42148084640503
217,0.252173912525177,5.35955319404602,0.79375,6.431023645401001,0.7831683039665223,32.57450876235962
218,0.26086956411600115,5.384782123565674,0.79375,6.461025762557983,0.7762376189231872,32.727586603164674
219,0.29130434095859525,5.410080814361573,0.7625,6.49053053855896,0.7772277235984802,32.880516576766965
220,0.25217390805482864,5.43607530593872,0.75,6.520366621017456,0.7633663296699524,33.03212037086487
221,0.38998349010944366,5.476477575302124,0.80625,6.549856948852539,0.7811881065368652,33.18346905708313
222,0.395376992225647,5.511847829818725,0.76875,6.58076286315918,0.7772277235984802,33.334573316574094
223,0.3574023127555847,5.547383785247803,0.775,6.610178756713867,0.8029703021049499,33.49004225730896
224,0.41783158481121063,5.583651781082153,0.78125,6.6394764423370365,0.7782178282737732,33.644838619232175
225,0.3762245446443558,5.61964111328125,0.8,6.669346809387207,0.7772277116775512,33.79993696212769
226,0.3798569142818451,5.655440616607666,0.81875,6.699029636383057,0.7801980257034302,33.95523829460144
227,0.4077050179243088,5.691159057617187,0.825,6.728767347335816,0.7811881065368652,34.10928931236267
228,0.4048431575298309,5.727007007598877,0.725,6.7583372592926025,0.7940593957901001,34.261846733093265
229,0.40627408027648926,5.762648677825927,0.76875,6.78824372291565,0.7792079210281372,34.414808940887454
230,0.37083103954792024,5.7983818531036375,0.75,6.817687749862671,0.7881188273429871,34.56721596717834
231,0.39323059022426604,5.834031248092652,0.81875,6.847238540649414,0.7732673406600952,34.71941614151001
232,0.447165647149086,5.869765186309815,0.825,6.876944494247437,0.7821782231330872,34.870498943328855
233,0.42801321148872373,5.905443239212036,0.75,6.90674352645874,0.7792079091072083,35.020979976654054
234,0.387837091088295,5.9412193775177,0.75,6.936433982849121,0.8089108943939209,35.172135734558104
235,0.4594386398792267,5.976978731155396,0.76875,6.9661046981811525,0.793069314956665,35.32154607772827
236,0.3870665967464447,6.012959575653076,0.7625,6.996195554733276,0.8069306969642639,35.4709068775177
237,0.3936158508062363,6.0486448287963865,0.825,7.025942993164063,0.7782178282737732,35.620888805389406
238,0.3856356620788574,6.084370565414429,0.76875,7.0553497791290285,0.7861386060714721,35.7719630241394
