lr,num_epochs
0.0007349473171119473,9
0.0004781406104837293,10
0.00027220876421112984,3
1.9763533903276062e-05,4
5.39149094054159e-05,3
1.7667842493603156e-05,3
0.00010863550995008191,2
3.399739805752168e-05,4
3.399739805752168e-05,2
1.355767094268e-05,4
