lr,num_epochs
0.0016241923067197859,10
0.0007029476990178592,5
0.00010786896650583975,5
0.00023648448663186905,2
0.00026929256749362097,2
2.418006294526505e-05,5
5.853721801497018e-05,2
0.00011222045185186856,2
6.945416884534884e-05,2
6.945416884534884e-05,2
