lr,num_epochs
0.0016241923067197859,10
0.00032879973787204537,10
0.00030788375807508774,6
0.0001432960355431432,3
0.00010464440932009925,3
0.00014718333758434256,2
9.194555221812964e-05,2
1.0704578865784069e-05,9
1.0704578865784069e-05,9
1.0704578865784069e-05,9
