lr,num_epochs
0.0010613993465029565,6
0.00035855750141480585,4
0.00035855750141480585,4
0.00035855750141480585,4
0.00035855750141480585,4
0.00035855750141480585,4
0.00035855750141480585,4
0.00035855750141480585,4
0.00035855750141480585,4
0.00035855750141480585,4
